date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunset,sunrise,precipitation_sum,precipitation_hours,daylight_duration,sunshine_duration,snowfall_sum,rain_sum,wind_gusts_10m_max,wind_speed_10m_max,weather_code
2019-04-22 18:00:00+00:00,2.8704169,-1.9649999,7.085,4.4026566,-5.631463,-0.26451856,0,0,6.4,15,49015.38,24374.465,2.8000002,2.3999999,59.039997,9.504273,73
2019-04-21 18:00:00+00:00,1.4079167,-0.965,5.285,4.6118603,-3.6808114,-0.9390294,0,0,7.9999995,17,48865.383,24875.979,4.97,0.90000004,52.199997,5.3517847,73
2019-04-20 18:00:00+00:00,3.2245836,-0.865,8.035001,7.511386,-4.3218484,0.8363587,0,0,9.5,11,48714.234,35831.402,1.4699999,7.3999996,60.120003,7.145796,73
2019-04-19 18:00:00+00:00,3.4245842,-0.065,7.935,6.8761845,-2.7803538,1.0346619,0,0,4.3,12,48562.05,26490.623,0.35000002,3.8000002,47.16,6.792466,73
2019-04-18 18:00:00+00:00,3.3287504,-3.165,9.635,8.575939,-7.1732626,0.7936301,0,0,0.3,2,48408.965,39600,0,0.3,43.199997,8.39657,51
2019-04-17 18:00:00+00:00,1.9558331,-3.665,6.285,5.1342926,-6.9673643,-0.58711857,0,0,1,4,48255.082,43363.797,0.07,0.90000004,39.239998,6.4096174,71
2019-04-16 18:00:00+00:00,1.26625,0.135,3.335,0.56164646,-2.2271652,-1.2228271,0,0,7.899999,15,48100.52,1538.5795,2.8,3.8999996,34.2,5.495161,73
2019-04-15 18:00:00+00:00,2.835,0.23500001,6.585,5.397072,-2.070374,0.6128556,0,0,3.9,7,47945.39,28800,0,3.9,38.16,5.8048253,53
2019-04-14 18:00:00+00:00,4.5954165,-1.2149999,10.985001,8.862601,-5.079037,1.8744855,0,0,0,0,47789.805,43200,0,0,51.839996,10.30883,3
2019-04-13 18:00:00+00:00,3.3099997,-2.2150002,7.6349998,7.2847214,-5.3802633,0.97674775,0,0,0,0,47633.875,43200,0,0,31.68,6.162207,3
2019-04-12 18:00:00+00:00,2.0141666,-4.565,6.535,5.1516104,-8.503315,-0.7923544,0,0,0,0,47477.707,34109.06,0,0,28.44,6.28713,3
2019-04-11 18:00:00+00:00,1.6204166,-1.9649999,4.285,2.259038,-5.196718,-1.2025636,0,0,3.1,7,47321.395,43200,2.1000001,0.1,42.839996,7.072878,75
2019-04-10 18:00:00+00:00,0.5579166,-3.915,4.785,2.0517945,-7.2704544,-2.2423143,0,0,11.299999,12,47165.055,26423.787,6.1600003,2.5,47.16,6.162207,75
2019-04-09 18:00:00+00:00,1.5287501,0.335,3.9850001,1.9897251,-2.7352679,-1.0778201,0,0,14.900002,15,47008.78,17701.312,7.9799995,3.5,34.92,6.5693827,75
2019-04-08 18:00:00+00:00,2.8391664,-3.565,9.385,6.0518684,-7.5573807,-0.38498378,0,0,0.1,1,46852.68,27259.754,0,0.1,40.68,9,51
2019-04-07 18:00:00+00:00,2.6766665,-1.665,6.235,3.0846434,-5.1506186,-0.5383108,0,0,0,0,46696.395,35129.625,0,0,38.88,6.696387,3
2019-04-06 18:00:00+00:00,1.2245834,-6.215,6.085,3.9996367,-10.331202,-1.8306543,0,0,0,0,46538.926,42859.44,0,0,34.2,7.0911775,3
2019-04-05 18:00:00+00:00,-0.35458335,-2.565,1.2850001,-1.9021697,-5.9326735,-3.4004152,0,0,13.900002,20,46380.344,27732.832,9.3099985,0.6000002,73.799995,6.696387,75
2019-04-04 18:00:00+00:00,1.4204167,-3.2150002,6.285,3.041975,-6.787472,-1.4806329,0,0,13.5,9,46220.76,16639.21,5.1800003,6.1,56.16,6.6185193,75
2019-04-03 18:00:00+00:00,3.3204162,-0.315,6.335,4.072732,-4.4961376,0.35013962,0,0,0.3,2,46060.29,40464.008,0.14,0.1,55.44,9.220499,71
2019-04-02 18:00:00+00:00,3.6224997,-2.415,9.185,6.2992935,-6.2382345,0.4983324,0,0,0,0,45899.04,28800,0,0,45.719997,8.287822,3
2019-04-01 18:00:00+00:00,0.76208323,-3.115,3.7849998,0.80244255,-6.583946,-2.4708245,0,0,11.600001,9,45737.12,41951.92,8.12,0,70.92,7.5942082,75
2019-03-31 18:00:00+00:00,0.40374994,-2.2150002,3.635,1.0077829,-5.8234468,-2.6888084,0,0,2,6,45574.64,37464.05,1.4,0,65.159996,10.028439,73
2019-03-30 18:00:00+00:00,-0.49416664,-6.215,3.485,1.6646852,-9.686067,-3.3792589,0,0,1.1,5,45411.7,41914.74,0.77000004,0,37.079998,6.162207,73
2019-03-29 18:00:00+00:00,-1.3191668,-2.115,-0.615,-3.4657195,-5.276832,-4.3414884,0,0,9.600001,21,45248.406,0,6.7200007,0,38.16,6.725354,73
2019-03-28 18:00:00+00:00,1.5579168,-3.915,7.085,5.1357384,-8.276672,-1.8317523,0,0,4,4,45084.87,39935.41,1.4,2,57.6,8.905908,73
2019-03-27 18:00:00+00:00,1.06625,-2.2150002,3.685,1.250154,-6.2673182,-2.0650492,0,0,4.7000003,10,44921.188,22276.25,2.0300002,1.8000002,42.12,8.766573,73
2019-03-26 18:00:00+00:00,2.6370833,-2.4650002,8.835,6.0370665,-6.7369876,-0.806972,0,0,2.0000002,11,44757.46,14511.611,0.63,1.1,37.079998,8.217153,73
2019-03-25 18:00:00+00:00,-0.69208366,-10.665,6.585,3.7039747,-15.054014,-4.3756056,0,0,0,0,44593.79,38082.25,0,0,28.44,7.7879906,3
2019-03-24 18:00:00+00:00,-3.287917,-10.365,1.685,-1.2550459,-14.5882845,-6.9961934,0,0,0.3,1,44430.28,41263.57,0.21000001,0,50.399998,9.178235,73
2019-03-23 18:00:00+00:00,-3.4691665,-7.665,-0.16499999,-2.8129995,-11.312067,-6.8724976,0,0,1.8000001,6,44267.03,39793.55,1.26,0,37.8,6.924738,73
2019-03-22 18:00:00+00:00,-2.5650003,-7.065,1.085,-2.772382,-12.172253,-6.723633,0,0,0.6,3,44104.133,36000,0.42000002,0,52.56,11.503113,73
2019-03-21 18:00:00+00:00,-3.573332,-10.665,2.385,-0.4978466,-14.837632,-7.032912,0,0,0,0,43941.7,36527.703,0,0,29.16,5.5887027,3
2019-03-20 18:00:00+00:00,-2.8774998,-5.265,-0.215,-3.2459636,-9.160101,-6.274868,0,0,1.5000002,11,43779.824,25792.844,1.12,0,31.319998,6.162207,73
2019-03-19 18:00:00+00:00,-2.1358335,-4.465,1.085,-1.5302882,-7.6051264,-5.0372515,0,0,6.0999994,19,43618.61,19463.637,4.2700005,0,36,6.4096174,73
2019-03-18 18:00:00+00:00,-0.41500008,-5.315,3.0349998,0.67168236,-9.280443,-3.7804935,0,0,0.4,4,43457.68,32400,0.28,0,34.56,6.830519,71
2019-03-17 18:00:00+00:00,-1.2233332,-10.565,6.035,1.6646285,-14.851691,-4.9226747,0,0,0,0,43295.984,39484.62,0,0,28.44,5.6920996,3
2019-03-16 18:00:00+00:00,-2.9087498,-10.214999,2.685,0.4084406,-14.872587,-6.664946,0,0,0.1,1,43133.58,38499.23,0.07,0,39.6,9.693296,71
2019-03-15 18:00:00+00:00,-3.2191665,-12.865,4.035,1.8510981,-17.798515,-7.2832227,0,0,0,0,42970.57,39045.11,0,0,38.519997,9.659814,3
2019-03-14 18:00:00+00:00,-4.9066653,-11.764999,0.835,-1.5143156,-16.542482,-9.026515,0,0,0,0,42807.074,38886.945,0,0,51.12,10.630672,2
2019-03-13 18:00:00+00:00,-5.710833,-9.665,-0.665,-3.760851,-14.94189,-10.356705,0,0,0,0,42643.203,37896.71,0,0,66.6,11.983188,3
2019-03-12 18:00:00+00:00,-5.5004163,-12.665,0.08500001,-2.6287324,-16.87151,-9.527064,0,0,0.6,4,42479.062,38597.633,0.42000002,0,59.039997,10.365251,73
2019-03-11 18:00:00+00:00,-5.89625,-10.915,-1.2650001,-4.0167346,-14.978931,-9.448895,0,0,0,0,42314.76,37495.742,0,0,27.72,5.6920996,3
2019-03-10 18:00:00+00:00,-6.4191666,-13.964999,-0.815,-3.3788793,-18.873592,-10.4777155,0,0,0,0,42150.418,38368.668,0,0,42.48,8.225035,3
2019-03-09 18:00:00+00:00,-8.439999,-15.464999,-1.9649999,-4.26605,-19.742764,-12.075282,0,0,0.2,2,41986.133,38273.64,0.14,0,27.72,4.802999,71
2019-03-08 18:00:00+00:00,-7.8795834,-12.565,-3.415,-6.5398245,-16.522577,-11.5978365,0,0,1.2,6,41822.027,37544.99,0.84,0,38.519997,6.87779,73
2019-03-07 18:00:00+00:00,-7.392082,-14.214999,-2.365,-5.157859,-18.315403,-11.0171995,0,0,0,0,41658.203,37957.03,0,0,29.16,4.73506,3
2019-03-06 18:00:00+00:00,-6.8524995,-14.565,-2.365,-4.785262,-18.61372,-10.386936,0,0,0.3,3,41494.785,37938.94,0.21000001,0,26.64,5.0142193,71
2019-03-05 18:00:00+00:00,-7.796251,-13.915,-1.4649999,-4.00893,-18.112541,-11.563797,0,0,0,0,41331.875,37919.074,0,0,29.88,5.3517847,3
2019-03-04 18:00:00+00:00,-7.565,-11.264999,-3.315,-6.321392,-15.140772,-11.259715,0,0,1.5000002,12,41169.598,37342.08,1.05,0.1,32.760002,5.937272,73
2019-03-03 18:00:00+00:00,-6.99,-11.764999,-2.115,-5.4227114,-15.854182,-10.77699,0,0,1.2,7,41008.066,35911.273,0.84000003,0,45,6.6087217,73
2019-03-02 18:00:00+00:00,-5.9045835,-7.965,-2.7150002,-6.1463456,-11.657076,-9.424024,0,0,7.2,14,40847.395,15506.76,5.0400004,0,36,5.3999996,73
2019-03-01 18:00:00+00:00,-5.5045834,-10.865,-0.715,-5.1944275,-15.925541,-10.115993,0,0,0.1,1,40687.715,30235.273,0.07,0,56.519997,12.303366,71
2019-02-28 18:00:00+00:00,-7.9483333,-12.714999,-1.415,-4.722046,-17.79172,-12.632717,0,0,0,0,40529.14,28554.51,0,0,48.96,10.799999,3
2019-02-27 18:00:00+00:00,-11.769166,-19.665,-3.7150002,-6.5772934,-24.446161,-16.445438,0,0,0,0,40371.793,35136.125,0,0,41.039997,10.00256,3
2019-02-26 18:00:00+00:00,-11.914998,-19.215,-6.165,-9.138935,-24.201097,-16.369081,0,0,0,0,40215.28,36826.723,0,0,38.16,7.928177,3
2019-02-25 18:00:00+00:00,-12.8150015,-21.065,-6.765,-9.563874,-25.705732,-16.982859,0,0,0,0,40058.457,36597.64,0,0,32.399998,6.28713,2
2019-02-24 18:00:00+00:00,-10.789998,-14.264999,-7.415,-10.278196,-18.570705,-14.781582,0,0,0,0,39901.383,35930.145,0,0,23.759998,5.3517847,3
2019-02-23 18:00:00+00:00,-9.927499,-13.464999,-5.465,-9.454906,-18.11496,-14.180252,0,0,0,0,39744.184,35744.164,0,0,24.48,5.8048253,3
2019-02-22 18:00:00+00:00,-12.083749,-21.315,-2.615,-6.816732,-26.285645,-16.700329,0,0,0,0,39586.996,36037.414,0,0,24.84,6.379216,0
2019-02-21 18:00:00+00:00,-12.644165,-21.515001,-4.1150002,-7.845749,-26.56041,-17.255754,0,0,0,0,39429.938,35824.824,0,0,29.16,8.311245,0
2019-02-20 18:00:00+00:00,-12.367082,-13.764999,-10.264999,-14.743551,-17.566803,-16.465506,0,0,2.1000001,19,39273.145,19923.354,1.4700003,0,40.32,5.815978,71
2019-02-19 18:00:00+00:00,-11.40875,-16.665,-4.465,-7.801379,-21.328384,-15.7786875,0,0,0.3,3,39116.75,34815.02,0.21000001,0,44.639996,8.049845,71
2019-02-18 18:00:00+00:00,-9.039999,-15.764999,-3.115,-7.6290784,-20.1017,-13.248562,0,0,0.3,3,38960.883,34822.555,0.21000001,0,33.48,8.209263,71
2019-02-17 18:00:00+00:00,-9.450416,-13.865,-5.665,-9.376583,-17.909004,-13.3767,0,0,1.1,6,38805.684,23068.412,0.77000004,0,33.839996,6.193674,73
2019-02-16 18:00:00+00:00,-8.8879175,-13.514999,-3.815,-8.332788,-18.943523,-13.623672,0,0,0,0,38651.3,20101.117,0,0,51.48,12.7279215,3
2019-02-15 18:00:00+00:00,-10.435832,-13.264999,-6.8650002,-10.558496,-18.700222,-14.90226,0,0,0.3,3,38497.863,33186.043,0.21000001,0,44.28,11.298495,71
2019-02-14 18:00:00+00:00,-9.187917,-10.115,-7.965,-11.8676815,-14.26318,-12.966866,0,0,3.5000002,15,38345.52,9640.671,2.3800004,0.099999994,28.08,5.8048253,73
2019-02-13 18:00:00+00:00,-6.6045833,-9.165,-2.665,-6.3768053,-13.057729,-10.377396,0,0,0.90000004,6,38194.418,31298.748,0.63,0,23.759998,5.2416787,73
2019-02-12 18:00:00+00:00,-2.5649998,-8.815,5.335,1.4344969,-12.985551,-6.691173,0,0,0,0,38044.715,28290.232,0,0,32.760002,8.557102,3
2019-02-11 18:00:00+00:00,-5.49625,-9.665,0.285,-3.6043901,-13.913746,-9.545627,0,0,2.8999999,6,37896.55,25200,2.03,0,34.56,8.891343,73
2019-02-10 18:00:00+00:00,-7.860834,-11.415,-4.415,-8.100763,-16.183086,-11.937069,0,0,4.8000007,18,37750.098,2521.2212,3.3600001,0,44.639996,8.699793,73
2019-02-09 18:00:00+00:00,-9.385833,-11.565,-6.965,-10.729431,-15.660944,-13.519044,0,0,12.400001,17,37605.504,118.829155,8.679999,0,57.96,8.287822,75
2019-02-08 18:00:00+00:00,-12.5775,-19.615,-6.015,-10.175349,-24.735,-17.199986,0,0,1.4000001,9,37462.938,3073.837,0.97999996,0,40.32,9.021574,71
2019-02-07 18:00:00+00:00,-14.4191675,-18.165,-11.165,-15.67016,-22.928274,-18.858517,0,0,0.1,1,37322.57,32787.895,0.07,0,56.519997,8.14587,71
2019-02-06 18:00:00+00:00,-12.881665,-14.365,-10.915,-15.476027,-18.496952,-16.97835,0,0,2.1000001,21,37184.004,23698.297,1.4700003,0,36.719997,6.130579,71
2019-02-05 18:00:00+00:00,-11.573331,-12.365,-9.964999,-14.270208,-16.959671,-16.108292,0,0,8.3,24,37046.047,0,5.810001,0,76.32,10.296251,73
2019-02-04 18:00:00+00:00,-8.65875,-10.065,-6.215,-10.063462,-13.799,-12.389913,0,0,7.8000007,24,36908.773,0,5.4599996,0,45.36,6.151683,73
2019-02-03 18:00:00+00:00,-9.104585,-14.365,-4.415,-8.273689,-19.07291,-13.168763,0,0,2.9,17,36772.336,0,2.03,0,24.48,7.8625183,73
2019-02-02 18:00:00+00:00,-9.429582,-12.815,-4.465,-8.611767,-17.22609,-13.832302,0,0,0.6,5,36636.875,27732.453,0.49,0,29.88,7.42159,71
2019-02-01 18:00:00+00:00,-10.308749,-14.615,-4.215,-8.513979,-18.953323,-14.750797,0,0,0.3,3,36502.54,15511.62,0.21000001,0,36,7.9036193,71
2019-01-31 18:00:00+00:00,-8.6275,-12.964999,-6.465,-10.567791,-17.511436,-12.604527,0,0,1.6000003,15,36369.484,8512.359,1.12,0,59.039997,7.2,71
2019-01-30 18:00:00+00:00,-7.806665,-10.115,-4.965,-8.686993,-14.308074,-11.711709,0,0,6.2,21,36237.87,30.249826,4.27,0.1,38.88,6.763786,73
2019-01-29 18:00:00+00:00,-10.562916,-15.964999,-8.815,-13.448262,-20.660517,-15.433254,0,0,5.9999995,15,36107.848,0,4.2000003,0,60.120003,12.768586,73
2019-01-28 18:00:00+00:00,-10.181666,-14.815,-6.3650002,-10.458006,-19.337154,-14.777932,0,0,0,0,35979.586,25281.203,0,0,35.28,9.904906,3
2019-01-27 18:00:00+00:00,-16.544167,-24.065,-7.315,-12.152538,-29.301258,-21.604692,0,0,0,0,35853.25,30817.348,0,0,32.039997,8.427383,3
2019-01-26 18:00:00+00:00,-15.985835,-22.315,-8.065,-12.690046,-27.287968,-20.851559,0,0,0,0,35729,31826.03,0,0,27.72,7.7879906,2
2019-01-25 18:00:00+00:00,-16.387918,-21.065,-10.915,-15.297707,-26.563204,-21.564047,0,0,0,0,35607.02,31672.777,0,0,57.96,11.966953,2
2019-01-24 18:00:00+00:00,-16.654583,-23.265001,-10.014999,-15.227272,-27.788519,-21.515915,0,0,0,0,35487.473,31582.572,0,0,58.32,11.013882,0
2019-01-23 18:00:00+00:00,-12.483749,-14.665,-9.964999,-14.180789,-18.979303,-16.69443,0,0,0,0,35370.543,31293.643,0,0,28.8,5.4119864,3
2019-01-22 18:00:00+00:00,-12.354583,-18.615,-6.565,-10.69542,-23.165522,-16.745022,0,0,0,0,35256.402,31261.736,0,0,26.28,7.628263,3
2019-01-21 18:00:00+00:00,-14.021249,-19.965,-7.6150002,-11.820273,-24.341341,-18.412506,0,0,0.1,1,35145.246,23289.014,0.07,0,28.8,6.379216,71
2019-01-20 18:00:00+00:00,-13.069165,-16.065,-10.165,-13.981728,-20.78573,-17.29287,0,0,0.2,2,35037.25,28482.248,0.14,0,26.64,5.904439,71
2019-01-19 18:00:00+00:00,-10.683749,-13.065,-8.315,-14.0037,-17.824106,-15.871249,0,0,0,0,34932.605,24029.428,0,0,94.32,15.459054,3
2019-01-18 18:00:00+00:00,-7.8004165,-14.214999,0.485,-3.9288726,-18.863647,-12.502355,0,0,0.6,4,34831.5,28637.31,0.42000002,0,58.679996,11.631956,71
2019-01-17 18:00:00+00:00,-11.840001,-19.065,-0.315,-5.3927965,-24.376207,-16.849743,0,0,0,0,34733.664,28864.38,0,0,38.519997,10.483357,3
2019-01-16 18:00:00+00:00,-9.967084,-14.014999,-5.565,-9.97563,-19.001915,-14.457593,0,0,0.1,1,34638.11,30779.395,0.07,0,32.039997,8.089993,71
2019-01-15 18:00:00+00:00,-8.023334,-9.415,-6.315,-10.093321,-13.4326315,-11.957664,0,0,13.799999,21,34544.902,0,9.660002,0,41.399998,6.849467,75
2019-01-14 18:00:00+00:00,-10.35875,-14.065,-6.3650002,-10.233962,-19.196966,-14.802182,0,0,9.8,15,34454.16,0,6.79,0.100000024,71.28,8.39657,75
2019-01-13 18:00:00+00:00,-17.112917,-23.215,-6.765,-12.571521,-28.820997,-22.384779,0,0,0,0,34365.99,30268.39,0,0,43.92,11.440979,3
2019-01-12 18:00:00+00:00,-16.417084,-21.915,-9.264999,-14.067549,-26.59977,-21.244135,0,0,0,0,34280.52,30493.008,0,0,40.68,10.137692,0
2019-01-11 18:00:00+00:00,-12.387917,-14.165,-10.865,-14.534806,-18.282177,-16.225454,0,0,2.1000001,16,34197.863,27613.586,1.4700001,0,29.519999,4.32,73
2019-01-10 18:00:00+00:00,-11.833751,-13.615,-7.8650002,-11.78513,-18.291794,-16.119493,0,0,3.6000004,15,34118.15,11588.1,2.52,0,33.839996,7.0911775,73
2019-01-09 18:00:00+00:00,-13.079585,-19.215,-5.015,-10.043255,-23.986252,-17.988077,0,0,0,0,34041.492,27228.412,0,0,33.839996,9.346143,3
2019-01-08 18:00:00+00:00,-10.585833,-13.665,-7.915,-11.876879,-17.674877,-14.720146,0,0,4.1999993,13,33968.016,16831.895,3.0099995,0,38.88,8.217153,73
2019-01-07 18:00:00+00:00,-10.53375,-13.514999,-7.415,-11.442335,-18.345947,-14.870872,0,0,8.7,20,33897.848,4343.1045,6.0899997,0,51.48,8.654986,75
2019-01-06 18:00:00+00:00,-13.702499,-17.515001,-9.365,-14.192595,-22.921398,-18.843246,0,0,0,0,33831.098,26820.322,0,0,41.399998,12.43434,3
2019-01-05 18:00:00+00:00,-10.525415,-15.865,-5.715,-9.91221,-21.060143,-14.852504,0,0,1.9000002,7,33767.9,30021.158,1.33,0,35.28,9.387651,73
2019-01-04 18:00:00+00:00,-10.4775,-12.365,-8.915,-12.576502,-16.306076,-14.3152075,0,0,7.8000007,24,33708.367,0,5.460001,0,33.12,3.7585104,73
2019-01-03 18:00:00+00:00,-12.819168,-18.015001,-8.115,-13.043253,-23.17463,-17.740723,0,0,0.4,4,33652.633,21291.604,0.28,0,36.36,9.021574,71
2019-01-02 18:00:00+00:00,-11.5025015,-16.715,-6.765,-11.190285,-21.200901,-16.04315,0,0,0.4,2,33600.81,29368.158,0.28,0,31.68,8.39657,73
2019-01-01 18:00:00+00:00,-9.642083,-10.815,-7.565,-11.405449,-14.793313,-13.7217,0,0,2.1000001,10,33553.027,4862.86,1.4,0.10000001,34.2,5.4833565,73
2018-12-31 18:00:00+00:00,-11.185834,-16.865,-3.4650002,-8.380568,-21.865631,-15.961071,0,0,0,0,33509.395,27097.68,0,0,28.8,8.854829,3
2018-12-30 18:00:00+00:00,-11.283749,-17.715,-3.2150002,-7.4601736,-22.036057,-15.842186,0,0,0,0,33470.04,29077.723,0,0,28.8,8.557102,3
2018-12-29 18:00:00+00:00,-8.47125,-11.464999,-6.165,-10.0310755,-15.704916,-12.564504,0,0,2.3,9,33435.074,18835.428,1.61,0,29.519999,5.8603754,73
2018-12-28 18:00:00+00:00,-9.612916,-16.115,-1.9649999,-6.995795,-21.108805,-14.556893,0,0,0,0,33404.457,28800,0,0,30.599998,9.107359,3
2018-12-27 18:00:00+00:00,-13.398332,-17.865,-6.265,-11.583162,-22.93193,-18.516756,0,0,0,0,33377.86,27380.354,0,0,30.599998,9.339208,3
2018-12-26 18:00:00+00:00,-11.825417,-14.615,-7.3650002,-11.439793,-19.61396,-16.163538,0,0,2.9,13,33355.254,21524.184,1.96,0.1,26.64,8.373386,73
2018-12-25 18:00:00+00:00,-12.339997,-16.515001,-8.165,-12.333546,-21.151049,-16.806116,0,0,0.9,4,33336.64,26953.219,0.63,0,25.199999,6.8777895,73
2018-12-24 18:00:00+00:00,-12.129582,-18.465,-6.665,-11.130192,-23.239105,-16.733225,0,0,0,0,33322.01,29092.387,0,0,28.8,6.638072,3
2018-12-23 18:00:00+00:00,-11.067082,-17.365,-5.665,-9.5234165,-21.660345,-15.150121,0,0,0.1,1,33311.355,29022.996,0.07,0,21.96,5.8048253,71
2018-12-22 18:00:00+00:00,-9.989999,-13.165,-5.815,-9.5168705,-17.433453,-14.058125,0,0,2.5,18,33304.664,1495.2313,1.7500001,0,23.039999,6.725354,73
2018-12-21 18:00:00+00:00,-11.556666,-15.065,-8.315,-13.357013,-19.908361,-16.305677,0,0,0.8000001,7,33301.926,12891.881,0.63,0,39.6,10.495713,71
2018-12-20 18:00:00+00:00,-13.542081,-18.615,-8.915,-14.116508,-23.723022,-18.546442,0,0,0,0,33303.12,28930.248,0,0,39.239998,9.339208,3
2018-12-19 18:00:00+00:00,-10.071249,-14.415,-7.3650002,-11.2487755,-19.117579,-14.215923,0,0,21.899998,20,33308.242,0,15.329999,0,60.479996,7.172949,75
2018-12-18 18:00:00+00:00,-6.919167,-8.014999,-6.065,-9.635653,-11.863608,-10.611106,0,0,24.699999,24,33317.266,0,17.289999,0,59.399998,5.5887027,75
2018-12-17 18:00:00+00:00,-8.423333,-9.214999,-7.515,-11.499937,-13.651453,-12.424778,0,0,18.199999,24,33330.17,0,12.74,0,61.920002,7.289445,75
2018-12-16 18:00:00+00:00,-9.673333,-14.214999,-3.265,-7.4071445,-18.610489,-13.994863,0,0,0.4,4,33346.934,9761.578,0.28,0,43.56,7.0911775,71
2018-12-15 18:00:00+00:00,-11.194167,-15.165,-7.415,-11.997417,-20.246601,-15.608069,0,0,0.70000005,5,33367.527,20197.445,0.49,0,38.16,7.9932966,71
2018-12-14 18:00:00+00:00,-11.465,-16.315,-3.265,-8.160707,-21.46115,-16.4303,0,0,0,0,33391.934,28880.898,0,0,28.44,8.373386,3
2018-12-13 18:00:00+00:00,-13.767086,-18.765001,-6.765,-11.796061,-23.862019,-18.854681,0,0,0,0,33420.117,29075.982,0,0,32.760002,8.534353,3
2018-12-12 18:00:00+00:00,-10.737915,-16.415,-5.965,-10.545918,-21.107073,-15.41703,0,0,0,0,33452.06,29086.62,0,0,21.96,7.754637,3
2018-12-11 18:00:00+00:00,-12.34625,-18.615,-4.915,-9.223844,-23.333132,-16.918097,0,0,0,0,33487.723,29062.736,0,0,21.24,6.763786,1
2018-12-10 18:00:00+00:00,-11.896251,-16.665,-5.315,-9.40016,-21.123188,-16.310295,0,0,0,0,33527.07,28889.193,0,0,27.72,7.289444,3
2018-12-09 18:00:00+00:00,-9.087916,-14.764999,-4.665,-8.55424,-19.087347,-13.017283,0,0,0,0,33570.074,28800,0,0,23.4,6.151683,3
2018-12-08 18:00:00+00:00,-9.996248,-14.365,-4.165,-8.286589,-18.615616,-14.128978,0,0,0.1,1,33616.938,12081.94,0.07,0,20.880001,6.519877,71
2018-12-07 18:00:00+00:00,-7.6670833,-10.865,-3.915,-7.7853084,-15.607516,-11.845405,0,0,0.5,5,33668.176,4883.128,0.35,0,29.16,10.24578,71
2018-12-06 18:00:00+00:00,-9.919166,-14.315,-6.715,-11.782738,-19.327353,-14.79503,0,0,0.1,1,33723.652,14298.93,0.07,0,39.239998,9.449572,71
2018-12-05 18:00:00+00:00,-10.360832,-17.465,-6.215,-11.04396,-22.280184,-15.077171,0,0,0,0,33783.242,29447.207,0,0,27.359999,8.225035,0
2018-12-04 18:00:00+00:00,-12.312917,-19.215,-2.315,-6.3358464,-23.700811,-16.589228,0,0,0,0,33846.785,29557.049,0,0,19.08,5.2416787,0
2018-12-03 18:00:00+00:00,-8.910834,-18.015001,-3.4650002,-8.236572,-22.490616,-13.641925,0,0,0,0,33914.145,29674.258,0,0,36.719997,7.5170207,3
2018-12-02 18:00:00+00:00,-10.662918,-15.065,-6.565,-11.390152,-20.122711,-15.646347,0,0,0,0,33985.16,29837.254,0,0,37.8,9.659814,3
2018-12-01 18:00:00+00:00,-11.558749,-15.964999,-4.915,-9.3651495,-20.617453,-16.303743,0,0,0,0,34059.703,29871.98,0,0,36.36,9.659814,0
2018-11-30 18:00:00+00:00,-9.433749,-10.764999,-6.815,-11.741186,-15.281331,-13.943393,0,0,24.800003,9,34137.617,27024.467,17.359999,0,102.96,14.458382,75
2018-11-29 18:00:00+00:00,-7.254583,-12.014999,-2.865,-7.127283,-16.955025,-11.849266,0,0,5.6,6,34218.76,15493.424,3.85,0.1,84.6,10.086427,75
2018-11-28 18:00:00+00:00,-5.62125,-10.815,-0.565,-4.410936,-15.675695,-9.634565,0,0,1,7,34302.992,30031.676,0.7,0,29.88,9.021574,71
2018-11-27 18:00:00+00:00,-4.242083,-9.714999,1.4849999,-1.9335487,-13.435502,-7.852583,0,0,0.2,2,34390.168,13142.42,0.14,0,26.28,6.28713,71
2018-11-26 18:00:00+00:00,-4.665,-8.014999,-0.215,-3.848699,-12.65615,-8.6832285,0,0,3.3999996,9,34480.133,25973.373,2.3799999,0,33.839996,7.5942082,73
2018-11-25 18:00:00+00:00,-5.9879165,-10.665,0.735,-4.3016486,-15.427033,-10.780701,0,0,0,0,34572.76,29080.795,0,0,39.6,10.829959,3
2018-11-24 18:00:00+00:00,-6.0691667,-8.264999,-2.765,-7.0362616,-13.0211,-10.247174,0,0,11.100002,10,34667.914,22315.04,7.770001,0,58.679996,8.891343,75
2018-11-23 18:00:00+00:00,-3.3462498,-6.265,-0.465,-4.1266856,-10.152247,-7.289135,0,0,20.4,10,34765.445,3420.273,14.28,0,72.36,9.686609,75
2018-11-22 18:00:00+00:00,-4.5775003,-8.915,-1.7149999,-5.4236827,-13.635448,-8.778643,0,0,0.4,3,34865.227,8063.0957,0.28,0,46.079998,9.585739,71
2018-11-21 18:00:00+00:00,-5.92125,-6.815,-4.6150002,-8.076188,-11.491685,-10.028035,0,0,12.299999,16,34967.11,0,8.610001,0,45.36,10.009036,75
2018-11-20 18:00:00+00:00,-8.565,-14.815,-1.365,-6.591668,-19.24253,-13.217711,0,0,0.6,3,35070.977,30737.16,0.42000002,0,47.16,10.966713,73
2018-11-19 18:00:00+00:00,-9.725415,-13.315,-4.315,-8.242194,-17.697098,-13.829257,0,0,3.2000003,10,35176.69,0,2.24,0,36.36,5.5887027,73
