ShowID,Date,Gross,Attendance,% Capacity,# Previews,# Perf.
mamma-mia-12925,16-Mar-03,"$849,465",10585,88%,0,8
mamma-mia-12925,23-Mar-03,"$952,656",11442,95%,0,8
mamma-mia-12925,30-Mar-03,"$903,362",10935,91%,0,8
mamma-mia-12925,06-Apr-03,"$798,691",9508,79%,0,8
mamma-mia-12925,13-Apr-03,"$874,444",10393,87%,0,8
mamma-mia-12925,20-Apr-03,"$993,874",11661,97%,0,8
mamma-mia-12925,27-Apr-03,"$1,009,551",12099,101%,0,8
mamma-mia-12925,04-May-03,"$871,666",10607,89%,0,8
mamma-mia-12925,11-May-03,"$874,287",10433,87%,0,8
mamma-mia-12925,18-May-03,"$952,747",11554,96%,0,8
mamma-mia-12925,25-May-03,"$977,674",11817,99%,0,8
mamma-mia-12925,07-Oct-01,"$470,275",5984,100%,4,0
mamma-mia-12925,14-Oct-01,"$657,205",8412,94%,6,0
mamma-mia-12925,21-Oct-01,"$656,024",8652,83%,4,3
mamma-mia-12925,28-Oct-01,"$848,882",11477,96%,0,8
mamma-mia-12925,04-Nov-01,"$880,403",11992,100%,0,8
mamma-mia-12925,11-Nov-01,"$903,804",12156,101%,0,8
mamma-mia-12925,18-Nov-01,"$882,053",12148,101%,0,8
mamma-mia-12925,25-Nov-01,"$946,975",12194,102%,0,8
mamma-mia-12925,02-Dec-01,"$938,294",12105,101%,0,8
mamma-mia-12925,09-Dec-01,"$894,098",12167,102%,0,8
mamma-mia-12925,16-Dec-01,"$907,903",12145,101%,0,8
mamma-mia-12925,23-Dec-01,"$933,589",12109,101%,0,8
mamma-mia-12925,30-Dec-01,"$962,801",12199,102%,0,8
mamma-mia-12925,06-Jan-02,"$1,083,000",12144,101%,0,8
mamma-mia-12925,13-Jan-02,"$996,810",11826,99%,0,8
mamma-mia-12925,20-Jan-02,"$996,370",11827,99%,0,8
mamma-mia-12925,27-Jan-02,"$1,010,114",11937,100%,0,8
mamma-mia-12925,03-Feb-02,"$983,612",11613,97%,0,8
mamma-mia-12925,10-Feb-02,"$981,665",11579,97%,0,8
mamma-mia-12925,17-Feb-02,"$981,103",11632,97%,0,8
mamma-mia-12925,24-Feb-02,"$1,020,457",12067,101%,0,8
mamma-mia-12925,03-Mar-02,"$961,996",11343,95%,0,8
mamma-mia-12925,10-Mar-02,"$1,000,004",11844,99%,0,8
mamma-mia-12925,17-Mar-02,"$1,003,628",12104,101%,0,8
mamma-mia-12925,24-Mar-02,"$1,017,801",12156,101%,0,8
mamma-mia-12925,31-Mar-02,"$1,018,596",12165,102%,0,8
mamma-mia-12925,07-Apr-02,"$1,023,805",12123,101%,0,8
mamma-mia-12925,14-Apr-02,"$981,749",11645,97%,0,8
mamma-mia-12925,21-Apr-02,"$999,076",12107,101%,0,8
mamma-mia-12925,28-Apr-02,"$1,005,868",12033,100%,0,8
mamma-mia-12925,05-May-02,"$985,091",11757,98%,0,8
mamma-mia-12925,12-May-02,"$1,000,617",11921,99%,0,8
mamma-mia-12925,19-May-02,"$995,670",12023,100%,0,8
mamma-mia-12925,26-May-02,"$1,004,040",12003,100%,0,8
man-of-la-mancha-13422,01-Jun-03,"$481,070",8028,71%,0,8
man-of-la-mancha-13422,08-Jun-03,"$498,613",8283,73%,0,8
man-of-la-mancha-13422,15-Jun-03,"$552,104",9122,80%,0,8
man-of-la-mancha-13422,22-Jun-03,"$594,108",9576,84%,0,8
man-of-la-mancha-13422,29-Jun-03,"$564,743",9365,82%,0,8
man-of-la-mancha-13422,06-Jul-03,"$472,092",9851,87%,0,8
man-of-la-mancha-13422,13-Jul-03,"$457,496",7487,66%,0,8
man-of-la-mancha-13422,20-Jul-03,"$513,599",8938,79%,0,8
man-of-la-mancha-13422,27-Jul-03,"$501,937",9000,79%,0,8
man-of-la-mancha-13422,03-Aug-03,"$506,419",8978,79%,0,8
man-of-la-mancha-13422,10-Aug-03,"$580,719",10133,89%,0,8
man-of-la-mancha-13422,17-Aug-03,"$501,992",8462,85%,0,7
man-of-la-mancha-13422,24-Aug-03,"$629,914",10169,89%,0,8
man-of-la-mancha-13422,31-Aug-03,"$763,382",12156,95%,0,9
man-of-la-mancha-13422,24-Nov-02,"$340,523",5092,90%,4,0
man-of-la-mancha-13422,01-Dec-02,"$740,193",9716,85%,8,0
man-of-la-mancha-13422,08-Dec-02,"$610,015",8394,74%,4,4
man-of-la-mancha-13422,15-Dec-02,"$713,207",9663,85%,0,8
man-of-la-mancha-13422,22-Dec-02,"$705,627",9789,86%,0,8
man-of-la-mancha-13422,29-Dec-02,"$976,855",11954,93%,0,9
man-of-la-mancha-13422,05-Jan-03,"$663,414",9044,91%,0,7
man-of-la-mancha-13422,12-Jan-03,"$668,113",9593,84%,0,8
man-of-la-mancha-13422,19-Jan-03,"$621,521",8184,72%,0,8
man-of-la-mancha-13422,26-Jan-03,"$546,803",7265,64%,0,8
man-of-la-mancha-13422,02-Feb-03,"$514,199",6956,61%,0,8
man-of-la-mancha-13422,09-Feb-03,"$533,623",7954,70%,0,8
man-of-la-mancha-13422,16-Feb-03,"$585,317",8014,70%,0,8
man-of-la-mancha-13422,23-Feb-03,"$479,390",6652,58%,0,8
man-of-la-mancha-13422,02-Mar-03,"$449,849",6662,59%,0,8
man-of-la-mancha-13422,09-Mar-03,"$186,097",3316,58%,0,4
man-of-la-mancha-13422,16-Mar-03,"$492,227",7440,65%,0,8
man-of-la-mancha-13422,23-Mar-03,"$494,148",7533,66%,0,8
man-of-la-mancha-13422,30-Mar-03,"$428,068",6268,55%,0,8
man-of-la-mancha-13422,06-Apr-03,"$363,110",5106,45%,0,8
man-of-la-mancha-13422,13-Apr-03,"$475,122",7064,62%,0,8
man-of-la-mancha-13422,20-Apr-03,"$496,401",8001,70%,0,8
man-of-la-mancha-13422,27-Apr-03,"$602,580",9925,87%,0,8
man-of-la-mancha-13422,04-May-03,"$493,693",7542,66%,0,8
man-of-la-mancha-13422,11-May-03,"$527,335",8403,74%,0,8
man-of-la-mancha-13422,18-May-03,"$573,371",9185,81%,0,8
man-of-la-mancha-13422,25-May-03,"$584,437",9054,80%,0,8
marie-christine-9685,31-Oct-99,"$149,440",3860,90%,4,0
marie-christine-9685,07-Nov-99,"$279,424",7680,90%,8,0
marie-christine-9685,14-Nov-99,"$294,748",7836,92%,8,0
marie-christine-9685,21-Nov-99,"$323,475",8031,94%,8,0
marie-christine-9685,28-Nov-99,"$248,473",5367,72%,7,0
marie-christine-9685,05-Dec-99,"$300,287",7124,83%,4,4
marie-christine-9685,12-Dec-99,"$300,959",6683,78%,0,8
marie-christine-9685,19-Dec-99,"$250,126",5813,68%,0,8
marie-christine-9685,26-Dec-99,"$214,109",4465,60%,0,7
marie-christine-9685,02-Jan-00,"$301,076",5965,80%,0,7
marie-christine-9685,09-Jan-00,"$319,978",6995,82%,0,8
marlene-7297,04-Apr-99,"$156,789",5410,63%,8,0
marlene-7297,11-Apr-99,"$117,449",3957,46%,7,1
marlene-7297,18-Apr-99,"$150,883",4856,56%,0,8
marlene-7297,25-Apr-99,"$123,155",3331,39%,0,8
marlene-7297,02-May-99,"$133,037",3788,44%,0,8
martin-short-fame-becomes-me-404465,30-Jul-06,"$168,722",2231,73%,3,0
martin-short-fame-becomes-me-404465,06-Aug-06,"$368,117",5753,70%,8,0
martin-short-fame-becomes-me-404465,13-Aug-06,"$364,330",5655,69%,8,0
martin-short-fame-becomes-me-404465,20-Aug-06,"$371,397",5786,71%,3,5
martin-short-fame-becomes-me-404465,27-Aug-06,"$401,053",6296,77%,0,8
martin-short-fame-becomes-me-404465,03-Sep-06,"$432,606",6867,84%,0,8
martin-short-fame-becomes-me-404465,10-Sep-06,"$383,780",5841,71%,0,8
martin-short-fame-becomes-me-404465,17-Sep-06,"$452,228",6549,80%,0,8
martin-short-fame-becomes-me-404465,24-Sep-06,"$428,572",6355,78%,0,8
martin-short-fame-becomes-me-404465,01-Oct-06,"$459,963",6446,79%,0,8
martin-short-fame-becomes-me-404465,08-Oct-06,"$526,767",7008,85%,0,8
martin-short-fame-becomes-me-404465,15-Oct-06,"$536,043",6956,85%,0,8
martin-short-fame-becomes-me-404465,22-Oct-06,"$540,018",6772,83%,0,8
martin-short-fame-becomes-me-404465,29-Oct-06,"$472,028",6141,75%,0,8
martin-short-fame-becomes-me-404465,05-Nov-06,"$411,129",5237,64%,0,8
martin-short-fame-becomes-me-404465,12-Nov-06,"$470,303",5896,72%,0,8
martin-short-fame-becomes-me-404465,19-Nov-06,"$430,864",5405,66%,0,8
martin-short-fame-becomes-me-404465,26-Nov-06,"$491,011",5740,70%,0,8
martin-short-fame-becomes-me-404465,03-Dec-06,"$453,680",5300,65%,0,8
martin-short-fame-becomes-me-404465,10-Dec-06,"$491,262",5785,71%,0,8
martin-short-fame-becomes-me-404465,17-Dec-06,"$421,663",5233,64%,0,8
martin-short-fame-becomes-me-404465,24-Dec-06,"$417,765",5476,67%,0,8
martin-short-fame-becomes-me-404465,31-Dec-06,"$727,279",7348,90%,0,8
martin-short-fame-becomes-me-404465,07-Jan-07,"$621,946",7404,90%,0,8
mary-poppins-408494,03-Jun-12,"$724,463",10087,70%,0,8
mary-poppins-408494,10-Jun-12,"$827,112",10891,76%,0,8
mary-poppins-408494,17-Jun-12,"$851,507",11555,80%,0,8
mary-poppins-408494,24-Jun-12,"$902,417",11461,80%,0,8
mary-poppins-408494,01-Jul-12,"$929,166",11889,83%,0,8
mary-poppins-408494,08-Jul-12,"$954,480",12743,89%,0,8
mary-poppins-408494,15-Jul-12,"$1,021,205",12705,88%,0,8
mary-poppins-408494,22-Jul-12,"$1,006,062",12342,86%,0,8
mary-poppins-408494,29-Jul-12,"$1,007,287",12321,86%,0,8
mary-poppins-408494,05-Aug-12,"$1,002,816",12747,89%,0,8
mary-poppins-408494,12-Aug-12,"$1,032,377",13185,92%,0,8
mary-poppins-408494,19-Aug-12,"$953,751",13048,91%,0,8
mary-poppins-408494,26-Aug-12,"$836,240",11823,82%,0,8
mary-poppins-408494,02-Sep-12,"$766,669",10559,73%,0,8
mary-poppins-408494,09-Sep-12,"$637,053",9692,67%,0,8
mary-poppins-408494,16-Sep-12,"$667,919",9917,69%,0,8
mary-poppins-408494,23-Sep-12,"$604,542",9026,63%,0,8
mary-poppins-408494,30-Sep-12,"$639,620",9422,66%,0,8
mary-poppins-408494,07-Oct-12,"$869,373",11989,83%,0,8
mary-poppins-408494,14-Oct-12,"$777,553",11323,79%,0,8
mary-poppins-408494,21-Oct-12,"$740,217",10904,76%,0,8
mary-poppins-408494,28-Oct-12,"$581,807",8782,70%,0,7
mary-poppins-408494,04-Nov-12,"$465,738",6627,61%,0,6
mary-poppins-408494,11-Nov-12,"$603,559",8982,62%,0,8
mary-poppins-408494,18-Nov-12,"$635,633",9307,65%,0,8
mary-poppins-408494,25-Nov-12,"$1,118,687",12633,88%,0,8
mary-poppins-408494,02-Dec-12,"$699,157",9284,65%,0,8
mary-poppins-408494,09-Dec-12,"$780,056",9831,68%,0,8
mary-poppins-408494,16-Dec-12,"$691,677",8984,62%,0,8
mary-poppins-408494,23-Dec-12,"$888,346",10968,76%,0,8
mary-poppins-408494,30-Dec-12,"$1,487,252",14062,98%,0,8
mary-poppins-408494,06-Jan-13,"$1,028,946",12896,90%,0,8
mary-poppins-408494,13-Jan-13,"$546,571",8190,57%,0,8
mary-poppins-408494,20-Jan-13,"$696,998",9490,66%,0,8
mary-poppins-408494,27-Jan-13,"$690,408",9782,68%,0,8
mary-poppins-408494,03-Feb-13,"$708,355",10232,71%,0,8
mary-poppins-408494,10-Feb-13,"$658,785",9624,67%,0,8
mary-poppins-408494,17-Feb-13,"$1,015,709",12229,85%,0,8
mary-poppins-408494,24-Feb-13,"$1,022,585",13485,94%,0,8
mary-poppins-408494,03-Mar-13,"$1,006,157",14031,98%,0,8
mary-poppins-408494,05-Jun-11,"$814,648",11047,77%,0,8
mary-poppins-408494,12-Jun-11,"$954,491",12976,90%,0,8
mary-poppins-408494,19-Jun-11,"$920,370",12440,87%,0,8
mary-poppins-408494,26-Jun-11,"$1,103,991",13957,97%,0,8
mary-poppins-408494,03-Jul-11,"$1,005,341",12951,90%,0,8
mary-poppins-408494,10-Jul-11,"$991,131",11932,83%,0,8
mary-poppins-408494,17-Jul-11,"$1,056,035",12637,88%,0,8
mary-poppins-408494,24-Jul-11,"$1,111,911",13395,93%,0,8
mary-poppins-408494,31-Jul-11,"$1,140,843",13325,93%,0,8
mary-poppins-408494,07-Aug-11,"$1,090,156",13055,91%,0,8
mary-poppins-408494,14-Aug-11,"$1,051,814",12489,87%,0,8
mary-poppins-408494,21-Aug-11,"$925,661",11026,77%,0,8
mary-poppins-408494,28-Aug-11,"$533,339",6958,77%,0,5
mary-poppins-408494,04-Sep-11,"$761,321",9617,67%,0,8
mary-poppins-408494,11-Sep-11,"$492,889",7705,54%,0,8
mary-poppins-408494,18-Sep-11,"$572,243",8654,60%,0,8
mary-poppins-408494,25-Sep-11,"$669,473",9805,68%,0,8
mary-poppins-408494,02-Oct-11,"$690,845",10044,70%,0,8
mary-poppins-408494,09-Oct-11,"$813,941",10610,74%,0,8
mary-poppins-408494,16-Oct-11,"$765,926",9806,68%,0,8
mary-poppins-408494,23-Oct-11,"$776,227",10343,72%,0,8
mary-poppins-408494,30-Oct-11,"$637,776",8889,62%,0,8
mary-poppins-408494,06-Nov-11,"$622,249",8363,58%,0,8
mary-poppins-408494,13-Nov-11,"$794,452",10244,71%,0,8
mary-poppins-408494,20-Nov-11,"$678,926",9113,63%,0,8
mary-poppins-408494,27-Nov-11,"$1,236,147",13204,92%,0,8
mary-poppins-408494,04-Dec-11,"$784,417",9359,65%,0,8
mary-poppins-408494,11-Dec-11,"$901,872",11230,78%,0,8
mary-poppins-408494,18-Dec-11,"$888,052",10951,76%,0,8
mary-poppins-408494,25-Dec-11,"$977,523",11442,80%,0,8
mary-poppins-408494,01-Jan-12,"$1,577,884",14273,99%,0,8
mary-poppins-408494,08-Jan-12,"$1,046,746",12806,89%,0,8
mary-poppins-408494,15-Jan-12,"$790,802",10250,71%,0,8
mary-poppins-408494,22-Jan-12,"$621,391",8879,62%,0,8
mary-poppins-408494,29-Jan-12,"$645,133",9679,67%,0,8
mary-poppins-408494,05-Feb-12,"$600,499",9357,65%,0,8
mary-poppins-408494,12-Feb-12,"$667,272",10263,71%,0,8
mary-poppins-408494,19-Feb-12,"$933,549",11775,82%,0,8
mary-poppins-408494,26-Feb-12,"$957,197",12140,84%,0,8
mary-poppins-408494,04-Mar-12,"$627,330",10101,70%,0,8
mary-poppins-408494,11-Mar-12,"$702,121",9497,66%,0,8
mary-poppins-408494,18-Mar-12,"$881,144",11384,79%,0,8
mary-poppins-408494,25-Mar-12,"$857,334",11013,77%,0,8
mary-poppins-408494,01-Apr-12,"$912,570",11285,78%,0,8
mary-poppins-408494,08-Apr-12,"$1,364,848",13857,96%,0,8
mary-poppins-408494,15-Apr-12,"$1,278,365",13743,96%,0,8
mary-poppins-408494,22-Apr-12,"$845,512",11465,80%,0,8
mary-poppins-408494,29-Apr-12,"$801,008",11117,77%,0,8
mary-poppins-408494,06-May-12,"$734,950",10360,72%,0,8
mary-poppins-408494,13-May-12,"$529,251",7319,68%,0,6
mary-poppins-408494,20-May-12,"$783,797",10248,71%,0,8
mary-poppins-408494,27-May-12,"$878,715",12357,86%,0,8
mary-poppins-408494,30-May-10,"$898,643",12439,87%,0,8
mary-poppins-408494,06-Jun-10,"$882,863",12251,85%,0,8
mary-poppins-408494,13-Jun-10,"$991,023",13757,96%,0,8
mary-poppins-408494,20-Jun-10,"$924,739",12566,87%,0,8
mary-poppins-408494,27-Jun-10,"$1,061,258",13861,96%,0,8
mary-poppins-408494,04-Jul-10,"$1,048,442",13633,95%,0,8
mary-poppins-408494,11-Jul-10,"$1,022,398",12965,90%,0,8
mary-poppins-408494,18-Jul-10,"$1,138,802",13772,96%,0,8
mary-poppins-408494,25-Jul-10,"$1,186,992",13881,97%,0,8
mary-poppins-408494,01-Aug-10,"$1,193,680",13992,97%,0,8
mary-poppins-408494,08-Aug-10,"$1,196,659",13989,97%,0,8
mary-poppins-408494,15-Aug-10,"$1,146,186",13474,94%,0,8
mary-poppins-408494,22-Aug-10,"$1,052,470",12781,89%,0,8
mary-poppins-408494,29-Aug-10,"$920,251",11218,78%,0,8
mary-poppins-408494,05-Sep-10,"$844,188",11042,77%,0,8
mary-poppins-408494,12-Sep-10,"$558,088",7879,55%,0,8
mary-poppins-408494,19-Sep-10,"$540,903",8028,56%,0,8
mary-poppins-408494,26-Sep-10,"$586,069",8346,58%,0,8
mary-poppins-408494,03-Oct-10,"$601,368",8509,59%,0,8
mary-poppins-408494,10-Oct-10,"$816,840",10330,72%,0,8
mary-poppins-408494,17-Oct-10,"$761,673",9963,69%,0,8
mary-poppins-408494,24-Oct-10,"$713,030",9540,66%,0,8
mary-poppins-408494,31-Oct-10,"$602,619",8618,60%,0,8
mary-poppins-408494,07-Nov-10,"$723,365",9851,69%,0,8
mary-poppins-408494,14-Nov-10,"$758,863",10165,71%,0,8
mary-poppins-408494,21-Nov-10,"$702,952",9316,65%,0,8
mary-poppins-408494,28-Nov-10,"$1,206,630",13195,92%,0,8
mary-poppins-408494,05-Dec-10,"$911,483",10764,75%,0,8
mary-poppins-408494,12-Dec-10,"$982,645",11684,81%,0,8
mary-poppins-408494,19-Dec-10,"$914,985",10805,75%,0,8
mary-poppins-408494,26-Dec-10,"$1,149,159",12901,90%,0,8
mary-poppins-408494,02-Jan-11,"$1,492,701",14319,100%,0,8
mary-poppins-408494,09-Jan-11,"$910,430",12098,84%,0,8
mary-poppins-408494,16-Jan-11,"$758,117",10298,72%,0,8
mary-poppins-408494,23-Jan-11,"$571,885",8224,57%,0,8
mary-poppins-408494,30-Jan-11,"$625,493",9547,66%,0,8
mary-poppins-408494,06-Feb-11,"$602,099",9966,69%,0,8
mary-poppins-408494,13-Feb-11,"$754,417",11684,81%,0,8
mary-poppins-408494,20-Feb-11,"$870,028",11126,77%,0,8
mary-poppins-408494,27-Feb-11,"$988,839",12914,90%,0,8
mary-poppins-408494,06-Mar-11,"$658,483",9585,67%,0,8
mary-poppins-408494,13-Mar-11,"$845,677",11849,82%,0,8
mary-poppins-408494,20-Mar-11,"$1,057,164",13765,96%,0,8
mary-poppins-408494,27-Mar-11,"$909,660",12838,89%,0,8
mary-poppins-408494,03-Apr-11,"$867,638",11812,82%,0,8
mary-poppins-408494,10-Apr-11,"$882,629",12077,84%,0,8
mary-poppins-408494,17-Apr-11,"$1,009,127",12206,85%,0,8
mary-poppins-408494,24-Apr-11,"$1,452,298",14350,100%,0,8
mary-poppins-408494,01-May-11,"$1,035,336",12244,85%,0,8
mary-poppins-408494,08-May-11,"$821,750",11326,79%,0,8
mary-poppins-408494,15-May-11,"$746,232",10200,71%,0,8
mary-poppins-408494,22-May-11,"$771,761",10142,94%,0,6
mary-poppins-408494,29-May-11,"$954,127",12786,89%,0,8
mary-poppins-408494,31-May-09,"$743,982",11596,81%,0,8
mary-poppins-408494,07-Jun-09,"$696,259",10434,73%,0,8
mary-poppins-408494,14-Jun-09,"$855,246",12480,87%,0,8
mary-poppins-408494,21-Jun-09,"$870,483",12574,87%,0,8
mary-poppins-408494,28-Jun-09,"$845,067",11426,79%,0,8
mary-poppins-408494,05-Jul-09,"$778,466",11198,78%,0,8
mary-poppins-408494,12-Jul-09,"$851,092",11721,82%,0,8
mary-poppins-408494,19-Jul-09,"$881,503",12006,84%,0,8
mary-poppins-408494,26-Jul-09,"$982,277",13355,93%,0,8
mary-poppins-408494,02-Aug-09,"$1,017,352",13652,95%,0,8
mary-poppins-408494,09-Aug-09,"$1,069,053",13796,96%,0,8
mary-poppins-408494,16-Aug-09,"$1,023,278",12639,88%,0,8
mary-poppins-408494,23-Aug-09,"$952,564",12778,89%,0,8
mary-poppins-408494,30-Aug-09,"$867,431",11745,82%,0,8
mary-poppins-408494,06-Sep-09,"$797,738",10769,75%,0,8
mary-poppins-408494,13-Sep-09,"$538,063",7704,54%,0,8
mary-poppins-408494,20-Sep-09,"$528,334",7621,53%,0,8
mary-poppins-408494,27-Sep-09,"$601,729",8475,59%,0,8
mary-poppins-408494,04-Oct-09,"$602,730",8742,61%,0,8
mary-poppins-408494,11-Oct-09,"$859,171",11911,83%,0,8
mary-poppins-408494,18-Oct-09,"$819,866",12097,84%,0,8
mary-poppins-408494,25-Oct-09,"$701,021",10012,70%,0,8
mary-poppins-408494,01-Nov-09,"$570,206",8751,61%,0,8
mary-poppins-408494,08-Nov-09,"$746,047",10606,74%,0,8
mary-poppins-408494,15-Nov-09,"$694,997",9665,67%,0,8
mary-poppins-408494,22-Nov-09,"$658,797",9718,68%,0,8
mary-poppins-408494,29-Nov-09,"$1,068,271",11666,81%,0,8
mary-poppins-408494,06-Dec-09,"$808,624",9997,70%,0,8
mary-poppins-408494,13-Dec-09,"$804,847",10388,72%,0,8
mary-poppins-408494,20-Dec-09,"$779,883",10093,70%,0,8
mary-poppins-408494,27-Dec-09,"$1,142,176",12554,87%,0,8
mary-poppins-408494,03-Jan-10,"$1,323,699",13947,97%,0,8
mary-poppins-408494,10-Jan-10,"$736,235",10309,72%,0,8
mary-poppins-408494,17-Jan-10,"$678,926",9038,63%,0,8
mary-poppins-408494,24-Jan-10,"$559,762",8510,59%,0,8
mary-poppins-408494,31-Jan-10,"$550,048",8590,60%,0,8
mary-poppins-408494,07-Feb-10,"$567,310",9253,64%,0,8
mary-poppins-408494,14-Feb-10,"$837,224",11010,77%,0,8
mary-poppins-408494,21-Feb-10,"$933,852",12131,84%,0,8
mary-poppins-408494,28-Feb-10,"$582,370",8723,61%,0,8
mary-poppins-408494,07-Mar-10,"$641,692",9748,68%,0,8
mary-poppins-408494,14-Mar-10,"$760,371",11445,80%,0,8
mary-poppins-408494,21-Mar-10,"$970,415",13731,96%,0,8
mary-poppins-408494,28-Mar-10,"$886,146",12536,87%,0,8
mary-poppins-408494,04-Apr-10,"$1,292,512",14457,101%,0,8
mary-poppins-408494,11-Apr-10,"$1,209,406",13992,97%,0,8
mary-poppins-408494,18-Apr-10,"$819,578",11341,79%,0,8
mary-poppins-408494,25-Apr-10,"$884,764",11984,83%,0,8
mary-poppins-408494,02-May-10,"$704,514",9947,69%,0,8
mary-poppins-408494,09-May-10,"$795,127",10944,76%,0,8
mary-poppins-408494,16-May-10,"$819,857",11603,81%,0,8
mary-poppins-408494,23-May-10,"$889,750",12631,88%,0,8
mary-poppins-408494,01-Jun-08,"$703,245",10523,73%,0,8
mary-poppins-408494,08-Jun-08,"$789,724",12204,85%,0,8
mary-poppins-408494,15-Jun-08,"$846,879",12907,90%,0,8
mary-poppins-408494,22-Jun-08,"$921,465",13696,95%,0,8
mary-poppins-408494,29-Jun-08,"$927,676",13092,91%,0,8
mary-poppins-408494,06-Jul-08,"$954,086",13653,95%,0,8
mary-poppins-408494,13-Jul-08,"$848,217",12164,85%,0,8
mary-poppins-408494,20-Jul-08,"$978,868",13720,95%,0,8
mary-poppins-408494,27-Jul-08,"$977,652",13580,94%,0,8
mary-poppins-408494,03-Aug-08,"$996,636",13878,97%,0,8
mary-poppins-408494,10-Aug-08,"$995,632",13704,95%,0,8
mary-poppins-408494,17-Aug-08,"$968,924",13435,93%,0,8
mary-poppins-408494,24-Aug-08,"$877,443",12675,88%,0,8
mary-poppins-408494,31-Aug-08,"$939,868",13392,93%,0,8
mary-poppins-408494,07-Sep-08,"$447,850",6687,47%,0,8
mary-poppins-408494,14-Sep-08,"$496,679",7448,52%,0,8
mary-poppins-408494,21-Sep-08,"$514,965",7709,54%,0,8
mary-poppins-408494,28-Sep-08,"$555,083",8348,58%,0,8
mary-poppins-408494,05-Oct-08,"$598,246",9030,63%,0,8
mary-poppins-408494,12-Oct-08,"$764,197",11287,79%,0,8
mary-poppins-408494,19-Oct-08,"$693,835",10437,73%,0,8
mary-poppins-408494,26-Oct-08,"$670,876",10402,72%,0,8
mary-poppins-408494,02-Nov-08,"$537,385",8615,60%,0,8
mary-poppins-408494,09-Nov-08,"$686,993",10797,75%,0,8
mary-poppins-408494,16-Nov-08,"$578,445",9000,63%,0,8
mary-poppins-408494,23-Nov-08,"$562,280",9774,68%,0,8
mary-poppins-408494,30-Nov-08,"$1,036,021",12496,87%,0,8
mary-poppins-408494,07-Dec-08,"$793,721",10625,74%,0,8
mary-poppins-408494,14-Dec-08,"$736,794",10078,70%,0,8
mary-poppins-408494,21-Dec-08,"$746,659",10466,73%,0,8
mary-poppins-408494,28-Dec-08,"$1,176,276",13070,91%,0,8
mary-poppins-408494,04-Jan-09,"$1,225,467",14034,98%,0,8
mary-poppins-408494,11-Jan-09,"$684,799",11436,80%,0,8
mary-poppins-408494,18-Jan-09,"$724,209",10990,76%,0,8
mary-poppins-408494,25-Jan-09,"$608,046",10289,72%,0,8
mary-poppins-408494,01-Feb-09,"$541,163",9264,64%,0,8
mary-poppins-408494,08-Feb-09,"$587,058",10579,74%,0,8
mary-poppins-408494,15-Feb-09,"$784,126",11720,82%,0,8
mary-poppins-408494,22-Feb-09,"$826,927",13297,92%,0,8
mary-poppins-408494,01-Mar-09,"$587,828",10100,70%,0,8
mary-poppins-408494,08-Mar-09,"$526,005",9061,63%,0,8
mary-poppins-408494,15-Mar-09,"$659,732",11140,77%,0,8
mary-poppins-408494,22-Mar-09,"$797,511",13348,93%,0,8
mary-poppins-408494,29-Mar-09,"$742,823",12536,87%,0,8
mary-poppins-408494,05-Apr-09,"$725,386",11416,79%,0,8
mary-poppins-408494,12-Apr-09,"$1,050,779",13610,95%,0,8
mary-poppins-408494,19-Apr-09,"$923,694",12726,89%,0,8
mary-poppins-408494,26-Apr-09,"$762,384",12259,85%,0,8
mary-poppins-408494,03-May-09,"$659,400",10798,75%,0,8
mary-poppins-408494,10-May-09,"$626,962",10445,73%,0,8
mary-poppins-408494,17-May-09,"$666,801",11111,77%,0,8
mary-poppins-408494,24-May-09,"$778,623",13112,91%,0,8
mary-poppins-408494,03-Jun-07,"$1,044,584",13075,91%,0,8
mary-poppins-408494,10-Jun-07,"$1,155,521",13982,98%,0,8
mary-poppins-408494,17-Jun-07,"$1,193,083",14171,99%,0,8
mary-poppins-408494,24-Jun-07,"$1,213,951",14343,100%,0,8
mary-poppins-408494,01-Jul-07,"$1,205,797",14282,100%,0,8
mary-poppins-408494,08-Jul-07,"$1,152,408",14145,99%,0,8
mary-poppins-408494,15-Jul-07,"$1,191,101",14098,98%,0,8
mary-poppins-408494,22-Jul-07,"$1,226,944",14282,100%,0,8
mary-poppins-408494,29-Jul-07,"$1,233,430",14416,101%,0,8
mary-poppins-408494,05-Aug-07,"$1,222,675",14437,101%,0,8
mary-poppins-408494,12-Aug-07,"$1,217,197",14306,100%,0,8
mary-poppins-408494,19-Aug-07,"$1,162,963",14240,99%,0,8
mary-poppins-408494,26-Aug-07,"$1,065,650",13024,91%,0,8
mary-poppins-408494,02-Sep-07,"$1,097,633",13830,97%,0,8
mary-poppins-408494,09-Sep-07,"$750,678",9820,69%,0,8
mary-poppins-408494,16-Sep-07,"$825,587",11135,78%,0,8
mary-poppins-408494,23-Sep-07,"$799,647",10562,74%,0,8
mary-poppins-408494,30-Sep-07,"$884,744",11853,83%,0,8
mary-poppins-408494,07-Oct-07,"$963,876",12177,85%,0,8
mary-poppins-408494,14-Oct-07,"$969,635",12590,88%,0,8
mary-poppins-408494,21-Oct-07,"$982,217",13081,91%,0,8
mary-poppins-408494,28-Oct-07,"$962,983",12842,90%,0,8
mary-poppins-408494,04-Nov-07,"$849,121",10372,72%,0,8
mary-poppins-408494,11-Nov-07,"$1,070,494",13858,97%,0,8
mary-poppins-408494,18-Nov-07,"$1,122,801",14249,99%,0,8
